NPRO  "HG2"  0.100000
NPRO  "HG3"  0.100000
NPRO   "CB" -0.115000
NPRO  "HB2"  0.100000
NPRO  "HB3"  0.100000
NPRO   "CA"  0.100000
NPRO   "HA"  0.100000
NPRO    "C"  0.526000
NPRO    "O" -0.500000
NSER    "N"  0.184900
NSER   "H1"  0.189800
NSER   "H2"  0.189800
NSER   "H3"  0.189800
NSER   "CA"  0.056700
NSER   "HA"  0.078200
NSER   "CB"  0.259600
NSER  "HB2"  0.027300
NSER  "HB3"  0.027300
NSER   "OG" -0.671400
NSER   "HG"  0.423900
NSER    "C"  0.616300
NSER    "O" -0.572200
NTHR    "N"  0.181200
NTHR   "H1"  0.193400
NTHR   "H2"  0.193400
NTHR   "H3"  0.193400
NTHR   "CA"  0.003400
NTHR   "HA"  0.108700
NTHR   "CB"  0.451400
NTHR   "HB" -0.032300
NTHR  "CG2" -0.255400
NTHR "HG21"  0.062700
NTHR "HG22"  0.062700
NTHR "HG23"  0.062700
NTHR  "OG1" -0.676400
NTHR  "HG1"  0.407000
NTHR    "C"  0.616300
NTHR    "O" -0.572200
NTRP    "N"  0.191300
NTRP   "H1"  0.188800
NTRP   "H2"  0.188800
NTRP   "H3"  0.188800
NTRP   "CA"  0.042100
NTRP   "HA"  0.116200
NTRP   "CB"  0.054300
NTRP  "HB2"  0.022200
NTRP  "HB3"  0.022200
NTRP   "CG" -0.165400
NTRP  "CD1" -0.178800
NTRP  "HD1"  0.219500
NTRP  "NE1" -0.344400
NTRP  "HE1"  0.341200
NTRP  "CE2"  0.157500
NTRP  "CZ2" -0.271000
NTRP  "HZ2"  0.158900
NTRP  "CH2" -0.108000
NTRP  "HH2"  0.141100
NTRP  "CZ3" -0.203400
NTRP  "HZ3"  0.145800
NTRP  "CE3" -0.226500
NTRP  "HE3"  0.164600
NTRP  "CD2"  0.113200
NTRP    "C"  0.612300
NTRP    "O" -0.571300
NTYR    "N"  0.194000
NTYR   "H1"  0.187300
NTYR   "H2"  0.187300
NTYR   "H3"  0.187300
NTYR   "CA"  0.057000
NTYR   "HA"  0.098300
NTYR   "CB"  0.065900
NTYR  "HB2"  0.010200
NTYR  "HB3"  0.010200
NTYR   "CG" -0.020500
NTYR  "CD1" -0.200200
NTYR  "HD1"  0.172000
NTYR  "CE1" -0.223900
NTYR  "HE1"  0.165000
NTYR   "CZ"  0.313900
NTYR   "OH" -0.557800
NTYR   "HH"  0.400100
NTYR  "CE2" -0.223900
NTYR  "HE2"  0.165000
NTYR  "CD2" -0.200200
NTYR  "HD2"  0.172000
NTYR    "C"  0.612300
NTYR    "O" -0.571300
NVAL    "N"  0.057700
NVAL   "H1"  0.227200
NVAL   "H2"  0.227200
NVAL   "H3"  0.227200
NVAL   "CA" -0.005400
NVAL   "HA"  0.109300
NVAL   "CB"  0.319600
NVAL   "HB" -0.022100
NVAL  "CG1" -0.312900
NVAL "HG11"  0.073500
NVAL "HG12"  0.073500
NVAL "HG13"  0.073500
NVAL  "CG2" -0.312900
NVAL "HG21"  0.073500
NVAL "HG22"  0.073500
NVAL "HG23"  0.073500
NVAL    "C"  0.616300
NVAL    "O" -0.572200
CALA    "N" -0.382100
CALA    "H"  0.268100
CALA   "CA" -0.174700
CALA   "HA"  0.106700
CALA   "CB" -0.209300
CALA  "HB1"  0.076400
CALA  "HB2"  0.076400
CALA  "HB3"  0.076400
CALA    "C"  0.773100
CALA    "O" -0.805500
CALA  "OXT" -0.805500
CARG    "N" -0.348100
CARG    "H"  0.276400
CARG   "CA" -0.306800
CARG   "HA"  0.144700
CARG   "CB" -0.037400
CARG  "HB2"  0.037100
CARG  "HB3"  0.037100
CARG   "CG"  0.074400
CARG  "HG2"  0.018500
CARG  "HG3"  0.018500
CARG   "CD"  0.111400
CARG  "HD2"  0.046800
CARG  "HD3"  0.046800
CARG   "NE" -0.556400
CARG   "HE"  0.347900
CARG   "CZ"  0.836800
CARG  "NH1" -0.873700
CARG "HH11"  0.449300
CARG "HH12"  0.449300
CARG  "NH2" -0.873700
CARG "HH21"  0.449300
CARG "HH22"  0.449300
CARG    "C"  0.855700
CARG    "O" -0.826600
CARG  "OXT" -0.826600
CASN    "N" -0.382100
CASN    "H"  0.268100
CASN   "CA" -0.208000
CASN   "HA"  0.135800
CASN   "CB" -0.229900
CASN  "HB2"  0.102300
CASN  "HB3"  0.102300
CASN   "CG"  0.715300
CASN  "OD1" -0.601000
CASN  "ND2" -0.908400
CASN "HD21"  0.415000
CASN "HD22"  0.415000
CASN    "C"  0.805000
CASN    "O" -0.814700
CASN  "OXT" -0.814700
CASP    "N" -0.519200
CASP    "H"  0.305500
CASP   "CA" -0.181700
CASP   "HA"  0.104600
CASP   "CB" -0.067700
CASP  "HB2" -0.021200
CASP  "HB3" -0.021200
CASP   "CG"  0.885100
CASP  "OD1" -0.816200
CASP  "OD2" -0.816200
